JALISCO,ZAPOTLANEJO,E09336,"ESTACION DE SERVICIO LA FAVORITA, S.A. DE C.V.",CARRETERA ZAPOTLANEJO-IRAPUATO KM.202 NUM.7,RANCHO TABLAS DE COYOTES,45430,373-73-423-58,"viridianaramirez_20@yahoo.com, lafavoritasadecv@gm",21-ago-08,S,S,"El Castillo, Jal.",S,S,S,N,FRANQUICIA,NCF-0536 ,28-ene-08,28-ene-23,NO APLICA,SUMINISTRO,NCF-0536 ,28-ene-08,28-ene-23,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0005334,05-sep-11,27-ene-23,NO APLICA,VENTA DE PRIMERA MANO,CVP-0005334,05-sep-11,27-ene-23,NO APLICA
JALISCO,ZAPOTLANEJO,E09347,"SERVICIO GASOLINERA ZAPOTLANEJO, S.A. DE C.V.",HIDALGO NO. 378,LAS CUENTAS,45430,38-37-37-60,asolis@solrey.com,24-dic-08,S,S,"El Castillo, Jal.",S,S,N,N,FRANQUICIA,NCF-1347 ,31-jul-08,30-jul-23,NO APLICA,SUMINISTRO,NCF-1347 ,31-jul-08,30-jul-23,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0005965,09-sep-11,30-jul-23,NO APLICA,VENTA DE PRIMERA MANO,CVP-0005965,09-sep-11,30-jul-23,NO APLICA
JALISCO,ZAPOTLANEJO,E10882,"ENERGETICA PETROJAL, S.A. DE C.V.",AUTOPISTA GUADALAJARA  ZAPOTLANEJO KM. 7  MAS 200,,,33-36521638,juanmanuelpepe@hotmail.com,26-oct-12,S,S,"El Castillo, Jal.",S,S,S,N,FRANQUICIA,VPM-0001244 ,23-jun-11,22-jun-26,NO APLICA,VENTA DE PRIMERA MANO,VPM-0001244 ,23-jun-11,22-jun-26,NO APLICA, ,,,,,,,,,,
JALISCO,ZAPOTLANEJO,E11432,"SERVICIO LOS TEPETATES, S.A. DE C.V.",LIBRAMIENTO ZAPOTLANEJO-TEPATITLAN NUM. 291,COMPOSITORES,45430,373-7343640,jricardotapiap@prodigy.net.mx,10-ene-13,S,S,"El Castillo, Jal.",S,S,S,N,FRANQUICIA,VPM-0002763 ,21-ago-12,21-ago-27,NO APLICA,VENTA DE PRIMERA MANO,VPM-0002763 ,21-ago-12,21-ago-27,NO APLICA, ,,,,,,,,,,
MEXICO,ACAMBAY,E04421,"CRIMER, SA DE CV",KM. 146 CARRT. PANAMERICANA,POB. BOSHINDO,50300,01712 23128,melesio_rc2008@yahoo.com.mx,17-ene-96,S,S,"Toluca, Mex.",S,S,S,N,FRANQUICIA,CST-1854 ,03-ene-11,03-ene-26,NO APLICA,VENTA DE PRIMERA MANO,CST-1854 ,03-ene-11,03-ene-26,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0004385,27-ago-11,03-ene-26,NO APLICA,VENTA DE PRIMERA MANO,CVP-0004385,27-ago-11,03-ene-26,NO APLICA
MEXICO,ACAMBAY,E11320,"CRIMER, S.A. DE C.V.",CARRETERA ACAMBAY-TEMASCALCINGO-SAN JOSE IXTAPA KM 2.80 MARGEN IZQUIERDO,,,127 0507,melesio_rc2008@yahoo.com.mx,07-nov-12,S,S,"Toluca, Mex.",S,S,S,N,FRANQUICIA,VPM-0000806 ,15-may-12,15-may-27,NO APLICA,VENTA DE PRIMERA MANO,VPM-0000806 ,15-may-12,15-may-27,NO APLICA, ,,,,,,,,,,
MEXICO,ACAMBAY,E11451,EZEQUIEL ANTONIO FLORES GONZALEZ,CARRETERA PANAMERICANA KM.86+500 NO. 28,CENTRO,50300,,,11-mar-13,S,S,"Toluca, Mex.",S,S,N,N,FRANQUICIA,VPM-0001690 ,25-sep-12,25-sep-27,NO APLICA,VENTA DE PRIMERA MANO,VPM-0001690 ,25-sep-12,25-sep-27,NO APLICA, ,,,,,,,,,,
MEXICO,ACOLMAN,E00272,"OPERADORA GASOIL, SA DE CV",CARRETERA MEXICO-TEOTIHUACAN KM. 34.5 ,TEPEXPAN,55885,01 59495 70129,israel.contreras@opgasoil.com.mx,18-ago-95,S,S,"San Juan Ixhuatepec, Mex.",S,N,S,N,FRANQUICIA,VPM-0002481 ,22-abr-12,22-abr-17,NO APLICA,VENTA DE PRIMERA MANO,VPM-0002481 ,22-abr-12,22-abr-17,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0000294,26-jul-11,21-abr-12,NO APLICA,VENTA DE PRIMERA MANO,CVP-0000294,26-jul-11,21-abr-12,NO APLICA
MEXICO,ACOLMAN,E06972,"GASATEC, S.A. DE C.V.",CARRETERA FEDERAL VENTA DE CARPIO-TULANCINGO KM. 6.100,SEGUNDA SECCION ANAHUAC,55885,52515957,gasatecsa@yahoo.com.mx,15-sep-03,S,S,"San Juan Ixhuatepec, Mex.",S,S,S,N,FRANQUICIA,FP-2822 ,14-abr-03,14-abr-18,NO APLICA,SUMINISTRO,FP-2822 ,14-abr-03,14-abr-18,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0009104,30-may-12,14-abr-18,NO APLICA,VENTA DE PRIMERA MANO,CVP-0009104,30-may-12,14-abr-18,NO APLICA
MEXICO,ACOLMAN,E08554,SERVICIO MUVI S.A. DE C.V.,AUTOPISTA ECATEPEC-PIRAMIDES KM.17+680,SAN MIGUEL XOMETLA,55860,0155 53940160,vmsg@prodigy.net.mx,25-ago-06,S,S,"San Juan Ixhuatepec, Mex.",S,S,S,N,FRANQUICIA,NCF-0047 ,13-jul-06,13-jul-21,NO APLICA,SUMINISTRO,NCF-0047 ,13-jul-06,13-jul-21,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0009061,31-ene-12,13-jul-21,NO APLICA,VENTA DE PRIMERA MANO,CVP-0009061,31-ene-12,13-jul-21,NO APLICA
MEXICO,ACOLMAN,E09707,"SERVICIO ECOLOGICO ACOLMAN, S.A. DE C.V.",CARRETERA MEXICO-TEOTIHUACAN  LOTES 1 Y 30 DE LA MZ. P.3.,FRACCIONAMIENTO GRANJAS FAMILIARES ACOLMAN,55875,01594957- 0475,se_acolman@yahoo.com.mx,12-may-09,S,S,"San Juan Ixhuatepec, Mex.",S,S,S,N,FRANQUICIA,NCF-2001 ,03-dic-08,03-dic-23,NO APLICA,SUMINISTRO,NCF-2001 ,03-dic-08,03-dic-23,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0006333,12-sep-11,03-dic-23,NO APLICA,VENTA DE PRIMERA MANO,CVP-0006333,12-sep-11,03-dic-23,NO APLICA
MEXICO,ACOLMAN,E09827,"EXACTOGAS, S.A. DE C.V.",CARRETERA TEXCOCO-LECHERIA SOLAR 75,Plan de Guadalupe,55885,50019851 Nex43308885,jesus.marquez@prodigy.net.mx,15-jun-09,S,S,"San Juan Ixhuatepec, Mex.",S,S,S,N,FRANQUICIA,NCF-2257 ,11-feb-09,11-feb-24,NO APLICA,SUMINISTRO,NCF-2257 ,11-feb-09,11-feb-24,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0001906,24-ago-11,11-feb-24,NO APLICA,VENTA DE PRIMERA MANO,CVP-0001906,24-ago-11,11-feb-24,NO APLICA
MEXICO,ACOLMAN,E10103,"INMOBILIARIA ROJAS & GAS, S. A. DE C. V.","BOULEVARD DEL LAGO NO. 1-A, MZA. 1 LOTE 3",GEOVILLA DE TERRANOVA,55883,29347652,ivan@gasexpress.com.mx,21-ene-10,S,S,"San Juan Ixhuatepec, Mex.",S,S,N,N,FRANQUICIA,NCF-2651 ,07-oct-09,07-oct-24,NO APLICA,SUMINISTRO,NCF-2651 ,07-oct-09,07-oct-24,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0007411,23-sep-11,07-oct-24,NO APLICA,VENTA DE PRIMERA MANO,CVP-0007411,23-sep-11,07-oct-24,NO APLICA
MEXICO,ACOLMAN,E10325,SERVICIO SHIA KRISS S.A. DE C.V.,CARRETERA FEDERAL MEXICO-PIRAMIDES NO. 3,Acolman de Nezahualcoyotl,55870,57373838 - 57373839,iviveros@prodigy.net.mx,17-jun-10,S,S,"San Juan Ixhuatepec, Mex.",S,S,S,N,FRANQUICIA,NCF-3761 ,22-mar-10,22-mar-25,NO APLICA,SUMINISTRO,NCF-3761 ,22-mar-10,22-mar-25,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0007037,19-sep-11,22-mar-25,NO APLICA,VENTA DE PRIMERA MANO,CVP-0007037,19-sep-11,22-mar-25,NO APLICA
MEXICO,ACOLMAN,E10524,MARIA ANGELICA GARCIA SANCHEZ,AV. CONSTITUCION NO. 121,San Bartolo,58700,,,07-jun-11,S,S,"San Juan Ixhuatepec, Mex.",S,S,S,N,FRANQUICIA,CST-0210 ,01-sep-10,01-sep-25,NO APLICA,VENTA DE PRIMERA MANO,CST-0210 ,01-sep-10,01-sep-25,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0003724,22-ago-11,01-sep-25,NO APLICA,VENTA DE PRIMERA MANO,CVP-0003724,22-ago-11,01-sep-25,NO APLICA
MEXICO,ACOLMAN,E10773,GASOLINERIA LAS TUNAS S.A. DE C.V.,AUTOPISTA MEXICO-PIRAMIDES KM. 17.300,Xometla,55895,015959542855,leonardo.diaz@ovt.com.mx,25-may-11,S,S,"San Juan Ixhuatepec, Mex.",S,S,S,N,FRANQUICIA,CST-0440 ,23-mar-11,23-mar-26,NO APLICA,VENTA DE PRIMERA MANO,CST-0440 ,23-mar-11,23-mar-26,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0005933,08-sep-11,23-mar-26,NO APLICA,VENTA DE PRIMERA MANO,CVP-0005933,08-sep-11,23-mar-26,NO APLICA
MEXICO,ACOLMAN,E11086,"SERVICIO CHIPILTEPEC, S.A. DE C.V.",Av. Veracruz No. 1,San Mateo Chipiltepec,55890,9570150,felipemv55@hotmail.com,08-may-12,S,S,"San Juan Ixhuatepec, Mex.",S,S,S,N,FRANQUICIA,VPM-0001311 ,03-nov-11,03-nov-26,NO APLICA,VENTA DE PRIMERA MANO,VPM-0001311 ,03-nov-11,03-nov-26,NO APLICA, ,,,,,,,,,,
MEXICO,ACOLMAN,J01393,MARTINEZ VILLEGAS S.A. DE C.V.,PARCELA NO. 253,San Miguel Totolcingo,55885,19893765,licisaacsoriano@yahoo.com.mx,,S,N,"San Juan Ixhuatepec, Mex.",N,N,S,N,FRANQUICIA,FP-5791 ,25-feb-09,25-feb-24,NO APLICA,SUMINISTRO,FP-5791 ,25-feb-09,25-feb-24,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0009132,09-jul-12,25-feb-24,NO APLICA,VENTA DE PRIMERA MANO,CVP-0009132,09-jul-12,25-feb-24,NO APLICA
MEXICO,ACULCO,E00862,"SERVICIO ACULCO, S.A. DE C.V.",CARRETERA ARROYO ZARCO-ACULCO KM. 12,SANTA MARIA NATIVITAS,43740,01-7181112097,galindosanz@hotmail.com,07-abr-93,S,S,"Tula, Hgo.",S,S,S,N,FRANQUICIA,VPM-0001574 ,10-jul-11,10-jul-26,NO APLICA,VENTA DE PRIMERA MANO,VPM-0001574 ,10-jul-11,10-jul-26,NO APLICA, ,,,,,,,,,,
MEXICO,ACULCO,E08642,"COMBUSTIBLES LA ESTANCIA, S.A. DE C.V.",CARRETERA TOLUCA PALMILLAS KM. 118+400,S/C,50360,01 7121350606,g_estancia@hotmail.com,28-dic-06,S,S,"Queretaro, Qro.",S,S,S,N,FRANQUICIA,NCF-0135 ,13-sep-06,13-sep-21,NO APLICA,SUMINISTRO,NCF-0135 ,13-sep-06,13-sep-21,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0008718,30-sep-11,13-sep-21,NO APLICA,VENTA DE PRIMERA MANO,CVP-0008718,30-sep-11,13-sep-21,NO APLICA
MEXICO,ACULCO,E08665,MELITON ALCANTARA ANDRADE,CARRETERA TOLUCA-PALMILLAS KM. 109+350,S/C,50360,,,07-mar-07,S,S,"Queretaro, Qro.",S,S,S,N,FRANQUICIA,NCF-0158 ,13-sep-06,13-sep-21,NO APLICA,SUMINISTRO,NCF-0158 ,13-sep-06,13-sep-21,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0002431,16-ago-11,13-sep-21,NO APLICA,VENTA DE PRIMERA MANO,CVP-0002431,16-ago-11,13-sep-21,NO APLICA
MEXICO,ALMOLOYA DE ALQUISIRAS,E03349,"ORVI COMBUSTIBLES, S. A. DE C. V.",AV JUAREZ  S/N,JALTEPEC,51860,722 2707030 2707031,orviarza@prodigy.net.mx,19-ene-93,S,S,"Toluca, Mex.",S,S,S,N,FRANQUICIA,CST-2447 ,24-abr-11,24-abr-16,NO APLICA,VENTA DE PRIMERA MANO,CST-2447 ,24-abr-11,24-abr-16,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0001240,01-sep-11,24-abr-26,NO APLICA,VENTA DE PRIMERA MANO,CVP-0001240,01-sep-11,24-abr-26,NO APLICA
MEXICO,ALMOLOYA DE JUAREZ,E02566,"GASOLINERA ALMOLOYA, S.A DE C.V",GUERRERO NO. 16,.,00000,(725) 136-33-48,servi_almoloya@yahoo.com.mx,07-mar-94,S,S,"Toluca, Mex.",S,N,S,N,FRANQUICIA,VPM-0002159 ,14-nov-11,14-nov-26,NO APLICA,VENTA DE PRIMERA MANO,VPM-0002159 ,14-nov-11,14-nov-26,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0001448,06-ago-11,27-sep-25,NO APLICA,VENTA DE PRIMERA MANO,CVP-0001448,06-ago-11,27-sep-25,NO APLICA
MEXICO,ALMOLOYA DE JUAREZ,E04944,"MALSAN, SA DE CV",CARRET. FED. NO. 15 TOLUCA-ZITACUARO KM 24.4,LOC. EL PAREDON,50900,01-725-1390287,malsan4944@yahoo.com,13-feb-98,S,S,"Toluca, Mex.",S,S,S,N,FRANQUICIA,VPM-0003482 ,26-nov-12,26-nov-27,NO APLICA,VENTA DE PRIMERA MANO,VPM-0003482 ,26-nov-12,26-nov-27,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0007626,23-sep-11,25-nov-12,NO APLICA,VENTA DE PRIMERA MANO,CVP-0007626,23-sep-11,25-nov-12,NO APLICA
MEXICO,ALMOLOYA DE JUAREZ,E05548,"SUPER SERVICIO YUKON, SA DE CV",CARRT. TOLUCA-ZITACUARO KM 17.5,PARAJE YUKON,50908,7251361484,es-5548@live.com.mx,14-dic-99,S,S,"Toluca, Mex.",S,S,S,N,FRANQUICIA,FP-00397 ,28-mar-00,28-mar-15,NO APLICA,SUMINISTRO,FP-00397 ,28-mar-00,28-mar-15,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0009003,03-ene-12,28-mar-15,NO APLICA,VENTA DE PRIMERA MANO,CVP-0009003,03-ene-12,28-mar-15,NO APLICA
MEXICO,ALMOLOYA DE JUAREZ,E05599,JUAN CARMONA REYES,KM 20 CARR. TOLUCA-ZITACUARO,LOC. CANCHIQUI SAN DIEGO,50900,,,20-ene-00,S,S,"Toluca, Mex.",S,S,S,N,FRANQUICIA,NCF-1036 ,22-jul-00,22-jul-15,NO APLICA,SUMINISTRO,NCF-1036 ,22-jul-00,22-jul-15,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0005540,22-jun-12,22-jul-15,NO APLICA,VENTA DE PRIMERA MANO,CVP-0005540,22-jun-12,22-jul-15,NO APLICA
MEXICO,ALMOLOYA DE JUAREZ,E07887,"SERVICIO COPROPEM, S.A. DE C.V.",CARRT. IXTLAHUACA-TOLUCA KM 18.5 S/N,STA. JUANA 2DA SECCION,50900,01-719-2861453,es-7887@hotmail.com,06-dic-04,S,S,"Toluca, Mex.",S,S,S,N,FRANQUICIA,FP-2870 ,10-nov-04,10-nov-19,NO APLICA,SUMINISTRO,FP-2870 ,10-nov-04,10-nov-19,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0007539,23-sep-11,10-nov-19,NO APLICA,VENTA DE PRIMERA MANO,CVP-0007539,23-sep-11,10-nov-19,NO APLICA
MEXICO,ALMOLOYA DE JUAREZ,E07904,"SERVICIO CUBIJA, S.A DE C.V",CARRT. TOLUCA-ALMOLOYA DE JUAREZ KM 4.54.5,SANTIAGUITO TLALCILALCALLI,50900,136 5805,sirago-tol@hotmail.com,01-dic-04,S,S,"Toluca, Mex.",S,S,S,N,FRANQUICIA,CST-2139 ,28-feb-11,28-feb-26,NO APLICA,VENTA DE PRIMERA MANO,CST-2139 ,28-feb-11,28-feb-26,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0006177,12-sep-11,28-feb-26,NO APLICA,VENTA DE PRIMERA MANO,CVP-0006177,12-sep-11,28-feb-26,NO APLICA
MEXICO,ALMOLOYA DE JUAREZ,E08098,"PLAZA REAL DE MINA, S.A. DE C.V.",CARRETERA TOLUCA ATLACOMULCO KM. 16,LOCALIDAD EJIDO MINA MEXICO,50900,"01722-272-1140,01722",nvazquez_duarte@hotmail.com,30-may-05,S,S,"Toluca, Mex.",S,S,S,N,FRANQUICIA,FP-4663 ,15-mar-05,15-mar-20,NO APLICA,SUMINISTRO,FP-4663 ,15-mar-05,15-mar-20,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0009113,15-jun-12,15-mar-20,NO APLICA,VENTA DE PRIMERA MANO,CVP-0009113,15-jun-12,15-mar-20,NO APLICA
MEXICO,ALMOLOYA DE JUAREZ,E08866,"ESTACION DE SERVICIO S.F., S.A. DE C.V.",CARRETERA A VALLDE BRAVO S/N,SIN COLONIA,50900,298 7743,josema.d@hotmail.com,13-abr-07,S,S,"Toluca, Mex.",S,N,S,N,FRANQUICIA,NCF-2760 ,27-nov-08,27-nov-23,NO APLICA,SUMINISTRO,NCF-2760 ,27-nov-08,27-nov-23,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0000384,20-jul-11,27-nov-23,NO APLICA,VENTA DE PRIMERA MANO,CVP-0000384,20-jul-11,27-nov-23,NO APLICA
MEXICO,AMANALCO,E10232,"OPERADORA INTERGASOLINERAS, S.A. DE C.V.",AVENIDA ONESIMO REYES S/N,LAS PENITAS,51260,199 5410,robertorm8@hotmail.com,,S,S,"Toluca, Mex.",N,N,N,N,FRANQUICIA,NCF-0349 ,07-ene-10,07-ene-25,NO APLICA,SUMINISTRO,NCF-0349 ,07-ene-10,07-ene-25,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0006592,14-sep-11,07-ene-25,NO APLICA,VENTA DE PRIMERA MANO,CVP-0006592,14-sep-11,07-ene-25,NO APLICA
MEXICO,AMATEPEC,E05045,"2 PM, S.A. DE C.V.",KM 1 LIBRAMIENTO NORTE AMATEPEC,.,51500,01 722 2367248,es5045@hotmail.com,12-nov-98,S,S,"Toluca, Mex.",S,S,S,N,FRANQUICIA,VPM-0003738 ,09-ene-13,09-ene-18,NO APLICA,VENTA DE PRIMERA MANO,VPM-0003738 ,09-ene-13,09-ene-18,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0005171,02-sep-11,06-oct-21,NO APLICA,VENTA DE PRIMERA MANO,CVP-0005171,02-sep-11,06-oct-21,NO APLICA
MEXICO,AMATEPEC,E09083,"ESTACION DE SERVICIO PALMAR, S.A. DE C.V.",CARRETERA PALMAR CHICO-TEJUPILCO KM. 3 S/N,S/C,51530,01716 2984177,serviciopalmar@hotmail.com,30-oct-07,S,S,"Toluca, Mex.",S,S,S,N,FRANQUICIA,NCF-0671 ,03-ago-07,03-ago-22,NO APLICA,SUMINISTRO,NCF-0671 ,03-ago-07,03-ago-22,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0008739,30-sep-11,03-ago-22,NO APLICA,VENTA DE PRIMERA MANO,CVP-0008739,30-sep-11,03-ago-22,NO APLICA
MEXICO,AMECAMECA,E00221,"GASOLUB, S.A. DE C.V.",CALLE 20 DE NOVIEMBRE ESQ. CALLE 5 DE FEBRERO,Sector Panohaya,56900,0181 83352774  Y  75,ofi_mon_terrey@hotmail.com,20-ago-99,S,S,"Anil, D.F.",S,S,N,N,FRANQUICIA,5309 ,04-nov-02,04-nov-17,NO APLICA,SUMINISTRO,5309 ,04-nov-02,04-nov-17,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0006149,09-sep-11,04-nov-17,NO APLICA,VENTA DE PRIMERA MANO,CVP-0006149,09-sep-11,04-nov-17,NO APLICA
MEXICO,AMECAMECA,E00222,MANUEL GUERRERO REYES,CARRETERA MEXICO-CUAUTLA KM. 61.240 ,CENTRO,56900,,,14-jun-94,S,S,"Anil, D.F.",S,S,S,N,FRANQUICIA,VPM-0001325 ,20-jun-11,20-jun-16,NO APLICA,VENTA DE PRIMERA MANO,VPM-0001325 ,20-jun-11,20-jun-16,NO APLICA, ,,,,,,,,,,
MEXICO,AMECAMECA,E00223,"GASOLINERIA AMAQUEMECAN, SA DE CV",CARRETERA MEXICO-CUAUTLA KM. 64 ,ZOYATZINGO,56900,015979782004,mike_mpr@hotmail.com,23-abr-93,S,S,"Anil, D.F.",S,N,S,N,FRANQUICIA,8307 ,08-feb-99,08-feb-14,NO APLICA,SUMINISTRO,8307 ,08-feb-99,08-feb-14,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0009018,30-ene-12,08-feb-14,NO APLICA,VENTA DE PRIMERA MANO,CVP-0009018,30-ene-12,08-feb-14,NO APLICA
MEXICO,AMECAMECA,E00224,"SUPER SERVICIO CASTRO FLORES, SA DE CV",Av. 20 de Noviembre No. 89,S/COLONIA,56900,015979772196,esscf224@prodigy.net.mx,26-abr-94,S,S,"Anil, D.F.",S,N,N,N,FRANQUICIA,VPM-0001349 ,09-abr-11,09-abr-16,NO APLICA,VENTA DE PRIMERA MANO,VPM-0001349 ,09-abr-11,09-abr-16,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0000032,10-ago-11,09-abr-16,NO APLICA,VENTA DE PRIMERA MANO,CVP-0000032,10-ago-11,09-abr-16,NO APLICA
MEXICO,AMECAMECA,E09233,"EL CICLOPE DEL ORIENTE, S.A. DE C.V.",CARRETERA FEDERAL MEXICO-CUAUTLA KM. 57 ,San Francisco Zentlalpan,56930,01(597)9780697,garcia_rosco@hotmail.com,08-ago-08,S,S,"Anil, D.F.",S,S,S,N,FRANQUICIA,NCF-1957 ,15-nov-07,15-nov-22,NO APLICA,SUMINISTRO,NCF-1957 ,15-nov-07,15-nov-22,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0005276,02-sep-11,15-nov-22,NO APLICA,VENTA DE PRIMERA MANO,CVP-0005276,02-sep-11,15-nov-22,NO APLICA
MEXICO,AMECAMECA,E10544,"COMBUSTIBLES AMECAMECA, S.A. DE C.V.",Libramiento de Amecameca S/N,Centro,56900,56761409,gs_amecameca@yahoo.com.mx,,S,S,"Anil, D.F.",S,S,S,N,FRANQUICIA,CST-0230 ,15-sep-10,15-sep-25,NO APLICA,VENTA DE PRIMERA MANO,CST-0230 ,15-sep-10,15-sep-25,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0006796,15-sep-11,15-sep-25,NO APLICA,VENTA DE PRIMERA MANO,CVP-0006796,15-sep-11,15-sep-25,NO APLICA
MEXICO,APAXCO,E00225,"SERVICIOS ENERGETICOS APASCO, S.A. DE C.V.",AV. JUAREZ SUR NO. 27,Centro,55660,015999980972,cervantes-jose@hotmail.com,27-ene-94,S,S,"Tula, Hgo.",S,S,S,N,FRANQUICIA,VPM-0002723 ,09-may-12,09-may-16,NO APLICA,VENTA DE PRIMERA MANO,VPM-0002723 ,09-may-12,09-may-16,NO APLICA, ,,,,,,,,,,
MEXICO,APAXCO,E09742,"APAXCO COMBUSTIBLES,S.A. DE C.V.",CARRETERA ZUPAMGO - APAXCO KM. 97,Loma Bonita,55660,01-599-9980658,sesatecsia@yahoo.com.mx,11-jun-10,S,S,"Tula, Hgo.",S,S,S,N,FRANQUICIA,NCF-1699 ,24-dic-08,24-dic-23,NO APLICA,SUMINISTRO,NCF-1699 ,24-dic-08,24-dic-23,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0002601,29-ago-11,24-dic-23,NO APLICA,VENTA DE PRIMERA MANO,CVP-0002601,29-ago-11,24-dic-23,NO APLICA
MEXICO,ATENCO,E05726,"SERVICIO COL., S.A. DE C.V.",CARRETERA TEXCOCO-LECHERIA KM. 27,SAN FREANCISCO ACUEXCOMAC,56300,015959538416,serviciocol@prodigy.net.mx,06-sep-00,S,S,"San Juan Ixhuatepec, Mex.",S,S,S,N,FRANQUICIA,FP-00001 ,21-jul-00,21-jul-15,NO APLICA,SUMINISTRO,FP-00001 ,21-jul-00,21-jul-15,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0008944,04-oct-11,21-jul-15,NO APLICA,VENTA DE PRIMERA MANO,CVP-0008944,04-oct-11,21-jul-15,NO APLICA
MEXICO,ATENCO,E08675,ESTACION DE SERVICIO MU$OZABA S.A. DE C.V.,CARRETERA TEXCOCO-LECHERIA KM. 24+300,San Salvador Atenco,56300,015959523588,albebeba@prodigy.net.mx,13-jun-07,S,S,"Anil, D.F.",S,S,N,N,FRANQUICIA,NCF-0168 ,31-jul-06,31-jul-21,NO APLICA,SUMINISTRO,NCF-0168 ,31-jul-06,31-jul-21,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0004947,31-ago-11,31-jul-21,NO APLICA,VENTA DE PRIMERA MANO,CVP-0004947,31-ago-11,31-jul-21,NO APLICA
MEXICO,ATIZAPAN DE ZARAGOZA,E00226,"SERVICIO SANTA FE, S.A.",AV. JUAREZ NO. 66,JARDINEZ DE ATIZAPAN ,52978,58-24-17-99,s_santafe@prodigy.net.mx,11-may-94,S,S,"18 De Marzo, Azc.,Df",S,S,S,N,FRANQUICIA,VPM-0001581 ,11-jul-11,11-jul-26,NO APLICA,VENTA DE PRIMERA MANO,VPM-0001581 ,11-jul-11,11-jul-26,NO APLICA, ,,,,,,,,,,
MEXICO,ATIZAPAN DE ZARAGOZA,E03116,"ESTACION DE SERVICIO EXTREMADURA, S.A. DE C.V.",BOULEVARD ADOLFO LOPEZ MATEOS S/N,RESIDENCIAL LAS ALAMEDAS,53690,55-11-21-86,cesar@corpogas.com.mx,04-sep-97,S,S,"18 De Marzo, Azc.,Df",S,S,N,N,FRANQUICIA,CST-1600 ,20-oct-10,20-oct-25,NO APLICA,VENTA DE PRIMERA MANO,CST-1600 ,20-oct-10,20-oct-25,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0001832,10-ago-11,20-oct-15,NO APLICA,VENTA DE PRIMERA MANO,CVP-0001832,10-ago-11,20-oct-15,NO APLICA
MEXICO,ATIZAPAN DE ZARAGOZA,E03341,"SERVICIO JINETES, S.A. DE C.V.",CALZADA JINETES NO. 108,FRACCIOAMIENTO LAS ARBOLEDAS,52950,53-70-31-97,sirago2831@hotmail.com.mx,19-may-93,S,S,"18 De Marzo, Azc.,Df",S,S,N,N,FRANQUICIA,CST-1583 ,18-oct-10,18-oct-15,NO APLICA,VENTA DE PRIMERA MANO,CST-1583 ,18-oct-10,18-oct-15,NO APLICA, ,AL CONTRATO DE FRANQUICIA,CVP-0006422,12-sep-11,18-oct-15,NO APLICA,VENTA DE PRIMERA MANO,CVP-0006422,12-sep-11,18-oct-15,NO APLICA
